alert_id,txn_id,alert_ts,channel,city,merchant_category,merchant_id,customer_id,amount_inr,fraud_score,rule_hit,severity,status,is_false_positive,is_blocked,analyst_queue
ALT0002674,TXN00006951,2025-08-03 00:26:00,Wallet,Chandigarh,Grocery,M1731,C12337,1974.13,0.606,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0002675,TXN00000452,2025-08-03 00:30:36,Card,Chandigarh,Utilities,M1430,C66110,55959.71,0.559,night_burst,Medium,Cleared,1,0,Done
ALT0002676,TXN00022635,2025-08-03 00:41:00,Card,Nagpur,Healthcare,M1396,C60734,350000.0,0.534,amount_spike,Low,Blocked,0,1,Done
ALT0002677,TXN00008291,2025-08-03 00:49:10,UPI,Nagpur,Fuel,M1666,C70560,873.82,0.61,velocity,Medium,Cleared,1,0,Done
ALT0002678,TXN00021230,2025-08-03 00:53:04,UPI,Delhi,Food Delivery,M1898,C49318,22702.56,0.53,new_payee,Low,Cleared,1,0,Done
ALT0002679,TXN00011872,2025-08-03 00:54:17,Card,Nagpur,Fuel,M1330,C89839,325159.6,0.5,new_payee,Low,Blocked,1,1,Done
ALT0002680,TXN00037509,2025-08-03 01:07:37,Card,Surat,Fashion,M1286,C19048,28710.1,0.625,amount_spike,Medium,Investigating,0,0,Queue
ALT0002681,TXN00021981,2025-08-03 01:10:41,UPI,Jaipur,Fashion,M1437,C36735,14340.78,0.614,night_burst,Medium,Investigating,0,0,Queue
ALT0002682,TXN00031584,2025-08-03 01:11:49,Card,Nagpur,Utilities,M1033,C84825,33288.55,0.612,velocity,Medium,Open,0,0,Queue
ALT0002683,TXN00031407,2025-08-03 01:15:16,Card,Pune,Electronics,M1787,C15112,5326.47,0.521,night_burst,Low,Blocked,1,1,Done
ALT0002684,TXN00038115,2025-08-03 01:16:09,UPI,Kolkata,Utilities,M1650,C75635,8361.18,0.62,new_payee,Medium,Cleared,1,0,Done
ALT0002685,TXN00000891,2025-08-03 01:24:44,UPI,Ahmedabad,Food Delivery,M1031,C36515,1476.88,0.514,velocity,Low,Open,0,0,Queue
ALT0002686,TXN00035690,2025-08-03 01:28:44,UPI,Kolkata,Food Delivery,M1597,C57974,8439.27,0.716,new_payee,High,Escalated,0,0,Queue
ALT0002687,TXN00029547,2025-08-03 01:30:30,UPI,Surat,Fuel,M1704,C55387,2040.83,0.627,night_burst,Medium,Blocked,0,1,Done
ALT0002688,TXN00014641,2025-08-03 01:35:44,Card,Pune,Travel,M1189,C54130,1666.11,0.811,new_payee,High,Blocked,0,1,Done
ALT0002689,TXN00021156,2025-08-03 01:44:38,UPI,Delhi,Healthcare,M1581,C22678,12142.99,0.648,night_burst,Medium,Open,0,0,Queue
ALT0002690,TXN00001525,2025-08-03 01:45:45,UPI,Kochi,Fuel,M1199,C38513,1497.39,0.645,night_burst,Medium,Cleared,1,0,Done
ALT0002691,TXN00043399,2025-08-03 01:52:29,UPI,Surat,Gaming,M1829,C68820,11045.9,0.509,night_burst,Low,Cleared,1,0,Done
ALT0002692,TXN00017878,2025-08-03 01:56:33,UPI,Surat,Grocery,M1470,C42316,1864.08,0.567,new_payee,Medium,Open,0,0,Queue
ALT0002693,TXN00008397,2025-08-03 02:02:26,UPI,Jaipur,Gaming,M1813,C14057,18435.3,0.722,velocity,High,Escalated,0,0,Queue
ALT0002694,TXN00032659,2025-08-03 02:03:42,Card,Chennai,Electronics,M1203,C25206,25353.29,0.573,amount_spike,Medium,Cleared,1,0,Done
ALT0002695,TXN00027945,2025-08-03 02:04:29,Card,Bengaluru,Grocery,M1225,C23107,43831.21,0.605,night_burst,Medium,Investigating,0,0,Queue
ALT0002696,TXN00033088,2025-08-03 02:10:12,UPI,Bengaluru,Fuel,M1764,C47688,4062.88,0.619,night_burst,Medium,Cleared,1,0,Done
ALT0002697,TXN00012286,2025-08-03 02:12:34,Card,Bengaluru,Grocery,M1057,C37339,988.5,0.81,geo_mismatch,High,Open,0,0,Queue
ALT0002698,TXN00022101,2025-08-03 02:12:38,UPI,Surat,Travel,M1307,C43453,24489.29,0.583,velocity,Medium,Investigating,0,0,Queue
ALT0002699,TXN00043313,2025-08-03 02:15:27,UPI,Hyderabad,Gaming,M1497,C53246,7987.36,0.664,velocity,Medium,Investigating,0,0,Queue
ALT0002700,TXN00025328,2025-08-03 02:15:56,UPI,Hyderabad,Grocery,M1272,C65275,330271.75,0.8,amount_spike,High,Blocked,1,1,Done
ALT0002701,TXN00047755,2025-08-03 02:16:05,UPI,Bengaluru,Grocery,M1151,C58770,717.0,0.6,velocity,Medium,Blocked,0,1,Done
ALT0002702,TXN00007985,2025-08-03 02:21:51,UPI,Mumbai,Utilities,M1578,C34898,51267.22,0.556,night_burst,Medium,Blocked,1,1,Done
ALT0002703,TXN00017329,2025-08-03 02:22:00,UPI,Nagpur,Fuel,M1348,C69767,3839.0,0.594,velocity,Medium,Cleared,1,0,Done
ALT0002704,TXN00031788,2025-08-03 02:23:47,UPI,Pune,Electronics,M1540,C28970,3055.86,0.596,new_payee,Medium,Open,0,0,Queue
ALT0002705,TXN00030383,2025-08-03 02:27:44,UPI,Delhi,Food Delivery,M1776,C63961,14467.04,0.558,velocity,Medium,Cleared,1,0,Done
ALT0002706,TXN00017906,2025-08-03 02:27:51,UPI,Jaipur,Food Delivery,M1336,C43184,1165.68,0.657,new_payee,Medium,Blocked,1,1,Done
ALT0002707,TXN00040737,2025-08-03 02:28:42,UPI,Chennai,Travel,M1047,C25854,2203.1,0.651,velocity,Medium,Cleared,1,0,Done
ALT0002708,TXN00027787,2025-08-03 02:33:30,Wallet,Ahmedabad,Food Delivery,M1468,C73066,1254.7,0.56,velocity,Medium,Cleared,1,0,Done
ALT0002709,TXN00017751,2025-08-03 02:36:14,Card,Indore,Grocery,M1500,C59474,58558.08,0.62,amount_spike,Medium,Blocked,1,1,Done
ALT0002710,TXN00027732,2025-08-03 02:36:35,Wallet,Ahmedabad,Electronics,M1121,C66283,10978.21,0.56,night_burst,Medium,Cleared,1,0,Done
ALT0002711,TXN00015335,2025-08-03 02:39:22,Wallet,Ahmedabad,Electronics,M1044,C67903,439.79,0.508,new_payee,Low,Investigating,0,0,Queue
ALT0002712,TXN00027411,2025-08-03 02:48:55,Card,Kochi,Electronics,M1688,C82604,13203.47,0.482,night_burst,Low,Cleared,1,0,Done
ALT0002713,TXN00046717,2025-08-03 02:49:03,UPI,Jaipur,Fuel,M1530,C30774,86289.78,0.768,amount_spike,High,Blocked,1,1,Done
ALT0002714,TXN00040397,2025-08-03 02:58:59,Card,Indore,Food Delivery,M1783,C26782,36187.68,0.502,velocity,Low,Cleared,1,0,Done
ALT0002715,TXN00007822,2025-08-03 03:00:52,UPI,Jaipur,Grocery,M1854,C57307,4301.0,0.601,velocity,Medium,Cleared,1,0,Done
ALT0002716,TXN00000285,2025-08-03 03:13:52,UPI,Hyderabad,Food Delivery,M1152,C41130,2457.99,0.584,velocity,Medium,Cleared,1,0,Done
ALT0002717,TXN00018990,2025-08-03 03:14:26,UPI,Kolkata,Fashion,M1437,C72031,4929.14,0.493,night_burst,Low,Blocked,0,1,Done
ALT0002718,TXN00032634,2025-08-03 03:27:37,UPI,Mumbai,Education,M1277,C81479,2330.71,0.789,night_burst,High,Blocked,0,1,Done
ALT0002719,TXN00031881,2025-08-03 03:30:37,Card,Lucknow,Fuel,M1547,C79158,56742.72,0.558,amount_spike,Medium,Cleared,1,0,Done
ALT0002720,TXN00009089,2025-08-03 03:31:03,Card,Ahmedabad,Gaming,M1212,C81221,6080.15,0.503,new_payee,Low,Cleared,1,0,Done
ALT0002721,TXN00029960,2025-08-03 03:32:01,Wallet,Nagpur,Gaming,M1411,C67183,2140.97,0.595,new_payee,Medium,Blocked,0,1,Done
ALT0002722,TXN00047172,2025-08-03 03:35:21,UPI,Mumbai,Electronics,M1171,C46772,405.97,0.595,night_burst,Medium,Investigating,0,0,Queue
ALT0002723,TXN00005031,2025-08-03 03:41:02,Card,Kolkata,Utilities,M1847,C59585,13990.23,0.577,night_burst,Medium,Investigating,0,0,Queue
ALT0002724,TXN00013691,2025-08-03 03:41:04,Wallet,Pune,Electronics,M1431,C46568,20433.61,0.517,velocity,Low,Cleared,1,0,Done
ALT0002725,TXN00007564,2025-08-03 03:43:43,Wallet,Bengaluru,Fuel,M1485,C47086,1343.54,0.583,velocity,Medium,Cleared,1,0,Done
ALT0002726,TXN00039867,2025-08-03 03:44:46,Card,Ahmedabad,Grocery,M1081,C88470,93662.77,0.556,velocity,Medium,Cleared,1,0,Done
ALT0002727,TXN00046333,2025-08-03 03:47:13,UPI,Delhi,Electronics,M1633,C82664,2090.46,0.495,night_burst,Low,Cleared,1,0,Done
ALT0002728,TXN00046203,2025-08-03 03:53:01,UPI,Chandigarh,Fashion,M1638,C25936,696.26,0.608,new_payee,Medium,Cleared,1,0,Done
ALT0002729,TXN00020339,2025-08-03 03:55:56,UPI,Chandigarh,Education,M1555,C38722,1146.18,0.576,night_burst,Medium,Cleared,1,0,Done
ALT0002730,TXN00032648,2025-08-03 03:57:56,Wallet,Mumbai,Fashion,M1674,C83929,1552.52,0.649,geo_mismatch,Medium,Open,0,0,Queue
ALT0002731,TXN00000709,2025-08-03 04:06:52,UPI,Nagpur,Healthcare,M1056,C43772,3174.7,0.767,velocity,High,Blocked,0,1,Done
ALT0002732,TXN00024942,2025-08-03 04:14:14,UPI,Pune,Electronics,M1837,C54346,946.81,0.598,velocity,Medium,Blocked,1,1,Done
ALT0002733,TXN00044905,2025-08-03 04:21:20,UPI,Ahmedabad,Grocery,M1078,C43103,14946.73,0.5,velocity,Low,Cleared,1,0,Done
ALT0002734,TXN00018780,2025-08-03 04:21:33,Card,Nagpur,Food Delivery,M1439,C12355,9389.03,0.496,velocity,Low,Investigating,0,0,Queue
ALT0002735,TXN00027676,2025-08-03 04:22:42,UPI,Mumbai,Fashion,M1061,C26048,1705.32,0.717,velocity,High,Open,0,0,Queue
ALT0002736,TXN00016704,2025-08-03 04:22:45,Card,Kolkata,Education,M1084,C74173,2891.22,0.556,new_payee,Medium,Open,0,0,Queue
ALT0002737,TXN00008796,2025-08-03 04:24:56,UPI,Surat,Fuel,M1227,C68827,16152.43,0.584,night_burst,Medium,Open,0,0,Queue
ALT0002738,TXN00009798,2025-08-03 04:29:57,Card,Chandigarh,Food Delivery,M1782,C40271,6434.49,0.547,new_payee,Low,Open,0,0,Queue
ALT0002739,TXN00041783,2025-08-03 04:35:56,UPI,Mumbai,Fashion,M1694,C31891,1080.25,0.801,velocity,High,Blocked,0,1,Done
ALT0002740,TXN00016159,2025-08-03 04:39:53,UPI,Jaipur,Gaming,M1065,C62260,735.65,0.599,velocity,Medium,Investigating,0,0,Queue
ALT0002741,TXN00004627,2025-08-03 04:43:00,UPI,Pune,Food Delivery,M1308,C63266,6966.75,0.601,velocity,Medium,Investigating,0,0,Queue
ALT0002742,TXN00006154,2025-08-03 04:43:34,Card,Bengaluru,Fashion,M1217,C75636,16287.2,0.597,velocity,Medium,Investigating,0,0,Queue
ALT0002743,TXN00026675,2025-08-03 04:43:44,Wallet,Nagpur,Fuel,M1871,C77598,2468.79,0.533,velocity,Low,Blocked,1,1,Done
ALT0002744,TXN00032439,2025-08-03 04:45:15,Card,Indore,Fashion,M1318,C89700,6937.83,0.733,geo_mismatch,High,Investigating,0,0,Queue
ALT0002745,TXN00037059,2025-08-03 04:49:43,UPI,Jaipur,Food Delivery,M1186,C19218,598.82,0.58,velocity,Medium,Cleared,1,0,Done
ALT0002746,TXN00022456,2025-08-03 04:50:41,Wallet,Lucknow,Grocery,M1578,C28280,51649.65,0.526,amount_spike,Low,Cleared,1,0,Done
ALT0002747,TXN00016772,2025-08-03 04:50:42,Wallet,Ahmedabad,Education,M1697,C69541,4749.74,0.49,new_payee,Low,Investigating,0,0,Queue
ALT0002748,TXN00031470,2025-08-03 04:52:41,Card,Nagpur,Healthcare,M1003,C23530,2591.72,0.83,device,Critical,Blocked,0,1,Done
ALT0002749,TXN00006422,2025-08-03 05:51:18,Card,Lucknow,Gaming,M1817,C32667,350000.0,0.485,amount_spike,Low,Blocked,1,1,Done
ALT0002750,TXN00032109,2025-08-03 06:52:11,UPI,Chennai,Fuel,M1664,C46411,4371.18,0.515,velocity,Low,Cleared,1,0,Done
ALT0002751,TXN00003032,2025-08-03 07:17:21,UPI,Delhi,Electronics,M1375,C45174,10705.2,0.601,new_payee,Medium,Investigating,0,0,Queue
ALT0002752,TXN00006341,2025-08-03 07:35:35,Card,Nagpur,Grocery,M1010,C79457,2061.69,0.644,velocity,Medium,Open,0,0,Queue
ALT0002753,TXN00012477,2025-08-03 07:45:32,UPI,Nagpur,Electronics,M1402,C15295,138276.99,0.508,velocity,Low,Cleared,1,0,Done
ALT0002754,TXN00019592,2025-08-03 08:01:46,UPI,Chennai,Gaming,M1177,C56168,7679.83,0.587,velocity,Medium,Investigating,0,0,Queue
ALT0002755,TXN00000683,2025-08-03 09:50:05,Wallet,Kochi,Electronics,M1668,C66933,908.89,0.626,velocity,Medium,Investigating,0,0,Queue
ALT0002756,TXN00001239,2025-08-03 10:06:17,Card,Delhi,Travel,M1105,C76077,40674.98,0.532,velocity,Low,Investigating,0,0,Queue
ALT0002757,TXN00024894,2025-08-03 10:17:54,UPI,Chennai,Utilities,M1117,C53378,5315.66,0.613,velocity,Medium,Investigating,0,0,Queue
ALT0002758,TXN00042752,2025-08-03 10:24:37,Wallet,Chennai,Travel,M1140,C71760,1549.74,0.582,velocity,Medium,Cleared,1,0,Done
ALT0002759,TXN00041151,2025-08-03 10:54:51,UPI,Hyderabad,Food Delivery,M1888,C72757,3610.63,0.512,geo_mismatch,Low,Cleared,1,0,Done
ALT0002760,TXN00020694,2025-08-03 11:25:44,Card,Hyderabad,Travel,M1011,C18051,17548.84,0.548,velocity,Low,Cleared,1,0,Done
ALT0002761,TXN00010406,2025-08-03 11:50:14,Wallet,Delhi,Fuel,M1092,C75021,298.42,0.48,device,Low,Open,0,0,Queue
ALT0002762,TXN00021817,2025-08-03 11:57:49,Card,Indore,Grocery,M1887,C59839,1367.3,0.595,device,Medium,Open,0,0,Queue
ALT0002763,TXN00007412,2025-08-03 12:20:45,Wallet,Bengaluru,Travel,M1631,C79597,5964.03,0.786,velocity,High,Cleared,0,0,Done
ALT0002764,TXN00041791,2025-08-03 12:30:22,Card,Mumbai,Gaming,M1406,C86330,13306.55,0.59,device,Medium,Cleared,1,0,Done
ALT0002765,TXN00045896,2025-08-03 12:40:39,UPI,Indore,Grocery,M1403,C84903,21765.54,0.51,velocity,Low,Open,0,0,Queue
ALT0002766,TXN00041138,2025-08-03 12:42:11,Card,Lucknow,Utilities,M1077,C24965,246653.03,0.734,device,High,Investigating,0,0,Queue
ALT0002767,TXN00028701,2025-08-03 12:45:10,Card,Nagpur,Utilities,M1249,C77807,2666.78,0.521,new_payee,Low,Cleared,1,0,Done
ALT0002768,TXN00022224,2025-08-03 13:13:54,UPI,Bengaluru,Travel,M1404,C74625,1881.32,0.529,velocity,Low,Cleared,1,0,Done
ALT0002769,TXN00003659,2025-08-03 13:37:47,UPI,Ahmedabad,Healthcare,M1247,C34044,77808.75,0.614,velocity,Medium,Investigating,0,0,Queue
ALT0002770,TXN00026568,2025-08-03 13:53:01,UPI,Mumbai,Gaming,M1377,C66859,29046.18,0.577,amount_spike,Medium,Cleared,1,0,Done
ALT0002771,TXN00046915,2025-08-03 13:56:51,Card,Ahmedabad,Travel,M1069,C84583,1309.48,0.491,new_payee,Low,Investigating,0,0,Queue
ALT0002772,TXN00001939,2025-08-03 14:16:12,Wallet,Pune,Food Delivery,M1861,C15323,1635.04,0.56,velocity,Medium,Investigating,0,0,Queue
ALT0002773,TXN00042055,2025-08-03 14:27:51,Wallet,Ahmedabad,Electronics,M1280,C76466,3088.1,0.644,velocity,Medium,Investigating,0,0,Queue
ALT0002774,TXN00032606,2025-08-03 15:03:38,UPI,Delhi,Grocery,M1234,C24481,7821.74,0.588,velocity,Medium,Open,0,0,Queue
ALT0002775,TXN00002821,2025-08-03 15:04:10,Wallet,Mumbai,Fuel,M1518,C10069,4448.49,0.653,velocity,Medium,Cleared,1,0,Done
ALT0002776,TXN00023965,2025-08-03 16:21:57,Wallet,Mumbai,Grocery,M1695,C77857,333.3,0.535,velocity,Low,Investigating,0,0,Queue
ALT0002777,TXN00035167,2025-08-03 16:37:16,Wallet,Pune,Electronics,M1401,C57081,848.08,0.493,device,Low,Cleared,1,0,Done
ALT0002778,TXN00042463,2025-08-03 17:12:04,UPI,Lucknow,Fuel,M1849,C74035,4110.11,0.573,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0002779,TXN00001101,2025-08-03 17:19:27,Card,Jaipur,Electronics,M1148,C13805,783.35,0.556,geo_mismatch,Medium,Investigating,0,0,Queue
ALT0002780,TXN00047865,2025-08-03 17:39:08,UPI,Kolkata,Grocery,M1352,C42995,15720.02,0.562,amount_spike,Medium,Investigating,0,0,Queue
ALT0002781,TXN00044508,2025-08-03 17:53:45,Card,Surat,Electronics,M1486,C74236,149046.44,0.526,velocity,Low,Cleared,1,0,Done
ALT0002782,TXN00011380,2025-08-03 18:09:23,UPI,Ahmedabad,Healthcare,M1172,C11298,1429.67,0.521,device,Low,Open,0,0,Queue
ALT0002783,TXN00033072,2025-08-03 18:14:56,Card,Kolkata,Healthcare,M1167,C12241,22819.24,0.508,velocity,Low,Cleared,1,0,Done
ALT0002784,TXN00005777,2025-08-03 18:22:48,Card,Pune,Grocery,M1673,C65927,35238.63,0.548,amount_spike,Low,Blocked,1,1,Done
ALT0002785,TXN00031728,2025-08-03 18:44:03,Wallet,Mumbai,Healthcare,M1753,C42885,4498.84,0.519,geo_mismatch,Low,Open,0,0,Queue
ALT0002786,TXN00038997,2025-08-03 19:02:42,UPI,Bengaluru,Grocery,M1120,C89695,3209.72,0.596,velocity,Medium,Investigating,0,0,Queue
ALT0002787,TXN00004174,2025-08-03 19:10:09,Card,Surat,Fuel,M1405,C51452,8747.95,0.488,new_payee,Low,Cleared,1,0,Done
ALT0002788,TXN00031659,2025-08-03 19:36:20,Wallet,Mumbai,Grocery,M1798,C87533,76602.55,0.624,device,Medium,Cleared,1,0,Done
ALT0002789,TXN00041520,2025-08-03 19:57:21,UPI,Indore,Electronics,M1752,C63167,5519.17,0.556,device,Medium,Cleared,1,0,Done
ALT0002790,TXN00011624,2025-08-03 20:18:53,UPI,Mumbai,Travel,M1693,C58928,11681.22,0.556,velocity,Medium,Investigating,0,0,Queue
ALT0002791,TXN00030713,2025-08-03 20:43:24,UPI,Chandigarh,Grocery,M1883,C86879,3644.95,0.548,velocity,Low,Cleared,1,0,Done
ALT0002792,TXN00004504,2025-08-03 20:59:44,Card,Surat,Food Delivery,M1580,C72311,1014.95,0.481,device,Low,Investigating,0,0,Queue
ALT0002793,TXN00012073,2025-08-03 21:12:17,Card,Jaipur,Food Delivery,M1198,C82146,25779.07,0.593,amount_spike,Medium,Open,0,0,Queue
ALT0002794,TXN00009894,2025-08-03 21:26:06,Card,Nagpur,Food Delivery,M1325,C84167,18970.1,0.616,velocity,Medium,Cleared,1,0,Done
ALT0002795,TXN00035716,2025-08-03 21:28:03,Card,Mumbai,Utilities,M1000,C37583,42584.26,0.611,velocity,Medium,Escalated,0,0,Queue
ALT0002796,TXN00038552,2025-08-03 21:30:33,UPI,Delhi,Grocery,M1535,C43744,3729.97,0.514,velocity,Low,Open,0,0,Queue
ALT0002797,TXN00029689,2025-08-03 22:37:01,UPI,Chennai,Utilities,M1782,C58861,2218.7,0.59,device,Medium,Investigating,0,0,Queue
ALT0002798,TXN00020521,2025-08-03 23:04:31,UPI,Ahmedabad,Fashion,M1415,C63863,9822.28,0.716,velocity,High,Investigating,0,0,Queue
ALT0002799,TXN00028398,2025-08-03 23:08:50,Card,Jaipur,Utilities,M1241,C53244,2329.77,0.58,velocity,Medium,Open,0,0,Queue
ALT0002800,TXN00015454,2025-08-03 23:19:10,Card,Indore,Gaming,M1386,C23952,4411.7,0.513,night_burst,Low,Blocked,0,1,Done
ALT0002801,TXN00032413,2025-08-03 23:27:12,UPI,Nagpur,Travel,M1341,C46073,4192.4,0.701,velocity,High,Open,0,0,Queue
ALT0002802,TXN00039223,2025-08-03 23:31:15,Card,Kolkata,Fashion,M1124,C71931,118271.26,0.61,night_burst,Medium,Open,0,0,Queue
ALT0002803,TXN00034221,2025-08-03 23:34:44,UPI,Kochi,Fashion,M1040,C58217,5165.56,0.599,velocity,Medium,Cleared,1,0,Done
ALT0002804,TXN00045438,2025-08-03 23:43:53,Card,Lucknow,Grocery,M1175,C79645,4247.96,0.558,night_burst,Medium,Cleared,1,0,Done
ALT0002805,TXN00036475,2025-08-03 23:50:30,Card,Hyderabad,Food Delivery,M1680,C10245,16426.83,0.561,velocity,Medium,Cleared,1,0,Done
ALT0002806,TXN00027222,2025-08-03 23:51:42,UPI,Chennai,Fashion,M1365,C34228,1625.29,0.487,velocity,Low,Open,0,0,Queue
ALT0002807,TXN00010471,2025-08-03 23:53:28,UPI,Lucknow,Fashion,M1624,C44372,1553.26,0.488,night_burst,Low,Investigating,0,0,Queue
ALT0002808,TXN00027112,2025-08-03 23:56:38,UPI,Jaipur,Grocery,M1023,C48534,10592.01,0.617,velocity,Medium,Cleared,1,0,Done
ALT0002809,TXN00027418,2025-08-03 23:57:19,UPI,Hyderabad,Travel,M1137,C35987,2259.17,0.632,velocity,Medium,Investigating,0,0,Queue
ALT0002810,TXN00034904,2025-08-04 00:04:55,Card,Lucknow,Utilities,M1054,C47798,124089.34,0.566,velocity,Medium,Cleared,1,0,Done
ALT0002811,TXN00001528,2025-08-04 00:05:08,UPI,Lucknow,Healthcare,M1700,C51238,28867.99,0.573,velocity,Medium,Investigating,0,0,Queue
ALT0002812,TXN00008609,2025-08-04 00:06:57,UPI,Pune,Food Delivery,M1092,C86265,11382.94,0.533,device,Low,Investigating,0,0,Queue
ALT0002813,TXN00023546,2025-08-04 00:14:00,UPI,Indore,Food Delivery,M1409,C17549,1623.34,0.693,device,High,Blocked,1,1,Done
ALT0002814,TXN00003755,2025-08-04 00:16:30,UPI,Mumbai,Fuel,M1590,C30747,3241.59,0.498,velocity,Low,Investigating,0,0,Queue
ALT0002815,TXN00044646,2025-08-04 00:26:23,UPI,Chennai,Utilities,M1887,C48178,518.66,0.553,new_payee,Medium,Cleared,1,0,Done
ALT0002816,TXN00002312,2025-08-04 00:31:53,UPI,Ahmedabad,Education,M1623,C55937,20349.39,0.559,new_payee,Medium,Blocked,1,1,Done
ALT0002817,TXN00007519,2025-08-04 00:32:58,UPI,Chandigarh,Grocery,M1659,C26568,26422.06,0.605,night_burst,Medium,Investigating,0,0,Queue
ALT0002818,TXN00034447,2025-08-04 00:34:58,UPI,Chennai,Travel,M1036,C19629,6248.2,0.515,device,Low,Open,0,0,Queue
ALT0002819,TXN00040421,2025-08-04 00:36:10,Wallet,Chandigarh,Fuel,M1850,C82354,1773.57,0.515,night_burst,Low,Open,0,0,Queue
ALT0002820,TXN00016755,2025-08-04 00:38:51,UPI,Chandigarh,Fashion,M1696,C75108,2148.28,0.616,night_burst,Medium,Blocked,1,1,Done
ALT0002821,TXN00005086,2025-08-04 00:39:26,UPI,Indore,Fuel,M1770,C55976,7877.0,0.568,night_burst,Medium,Cleared,1,0,Done
ALT0002822,TXN00045021,2025-08-04 00:42:09,UPI,Delhi,Fashion,M1864,C73831,12226.0,0.684,new_payee,High,Cleared,1,0,Done
ALT0002823,TXN00044293,2025-08-04 00:46:31,UPI,Indore,Healthcare,M1040,C51240,4195.07,0.654,velocity,Medium,Investigating,0,0,Queue
ALT0002824,TXN00029243,2025-08-04 00:48:23,UPI,Chennai,Fashion,M1296,C68662,3244.08,0.789,device,High,Blocked,0,1,Done
ALT0002825,TXN00013415,2025-08-04 00:50:07,Card,Ahmedabad,Grocery,M1082,C31859,10829.6,0.544,new_payee,Low,Blocked,1,1,Done
ALT0002826,TXN00011299,2025-08-04 00:56:59,Wallet,Chandigarh,Food Delivery,M1698,C28696,571.72,0.505,velocity,Low,Cleared,1,0,Done
ALT0002827,TXN00035661,2025-08-04 01:01:36,UPI,Bengaluru,Fashion,M1448,C30263,20043.82,0.594,amount_spike,Medium,Investigating,0,0,Queue
ALT0002828,TXN00038727,2025-08-04 01:02:43,UPI,Hyderabad,Travel,M1218,C70405,11918.33,0.604,velocity,Medium,Cleared,1,0,Done
ALT0002829,TXN00009646,2025-08-04 01:03:50,Wallet,Nagpur,Utilities,M1154,C69548,999.09,0.605,velocity,Medium,Investigating,0,0,Queue
ALT0002830,TXN00020385,2025-08-04 01:21:36,Card,Chennai,Electronics,M1531,C43449,4750.21,0.495,velocity,Low,Cleared,1,0,Done
ALT0002831,TXN00028887,2025-08-04 01:22:30,UPI,Hyderabad,Grocery,M1424,C71921,16031.1,0.483,velocity,Low,Open,0,0,Queue
ALT0002832,TXN00014782,2025-08-04 01:22:35,UPI,Chandigarh,Fashion,M1112,C15157,11414.97,0.656,geo_mismatch,Medium,Cleared,1,0,Done
ALT0002833,TXN00003959,2025-08-04 01:31:14,UPI,Chennai,Electronics,M1863,C76369,12023.93,0.708,geo_mismatch,High,Blocked,0,1,Done
ALT0002834,TXN00019718,2025-08-04 01:32:13,Card,Chennai,Travel,M1204,C19589,1059.7,0.526,night_burst,Low,Investigating,0,0,Queue
ALT0002835,TXN00004720,2025-08-04 01:35:19,Wallet,Lucknow,Food Delivery,M1732,C58476,433.69,0.594,velocity,Medium,Cleared,1,0,Done
ALT0002836,TXN00012055,2025-08-04 01:36:10,UPI,Ahmedabad,Education,M1818,C80665,2715.82,0.601,new_payee,Medium,Investigating,0,0,Queue
ALT0002837,TXN00018151,2025-08-04 01:37:37,Card,Pune,Fuel,M1765,C53665,26924.16,0.6,new_payee,Medium,Open,0,0,Queue
ALT0002838,TXN00005738,2025-08-04 01:39:58,Wallet,Surat,Travel,M1143,C22674,686.72,0.587,velocity,Medium,Open,0,0,Queue
ALT0002839,TXN00013029,2025-08-04 01:42:55,Wallet,Nagpur,Food Delivery,M1262,C27063,16492.32,0.519,night_burst,Low,Cleared,1,0,Done
ALT0002840,TXN00005521,2025-08-04 01:45:01,UPI,Chandigarh,Food Delivery,M1530,C19960,29968.82,0.614,amount_spike,Medium,Cleared,1,0,Done
ALT0002841,TXN00039671,2025-08-04 01:53:09,UPI,Ahmedabad,Travel,M1843,C54075,10130.06,0.54,velocity,Low,Open,0,0,Queue
ALT0002842,TXN00039622,2025-08-04 01:56:24,Wallet,Lucknow,Gaming,M1433,C11442,1720.12,0.656,night_burst,Medium,Investigating,0,0,Queue
ALT0002843,TXN00041355,2025-08-04 02:03:29,Card,Surat,Fuel,M1440,C14525,7139.59,0.495,night_burst,Low,Cleared,1,0,Done
ALT0002844,TXN00001222,2025-08-04 02:05:49,UPI,Surat,Electronics,M1042,C86869,21836.57,0.504,velocity,Low,Cleared,1,0,Done
ALT0002845,TXN00028068,2025-08-04 02:07:51,UPI,Indore,Fashion,M1472,C21894,574.06,0.563,geo_mismatch,Medium,Cleared,1,0,Done
ALT0002846,TXN00042926,2025-08-04 02:09:49,UPI,Nagpur,Food Delivery,M1768,C75532,31438.19,0.593,new_payee,Medium,Investigating,0,0,Queue
ALT0002847,TXN00020601,2025-08-04 02:09:59,UPI,Surat,Electronics,M1383,C40704,12801.08,0.6,night_burst,Medium,Cleared,1,0,Done
ALT0002848,TXN00039408,2025-08-04 02:19:51,Card,Indore,Education,M1647,C79630,2354.78,0.578,new_payee,Medium,Cleared,1,0,Done
ALT0002849,TXN00043574,2025-08-04 02:25:18,UPI,Nagpur,Travel,M1838,C31165,26683.42,0.485,amount_spike,Low,Cleared,1,0,Done
